code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
DIG,2020-07-30,15:07:02,HOSE,STOCK,12.3,13.15,11.45,12.1,12.3,12.0,12.25,12.2,9.402,9.557,9.324,9.518,9.479,605280.0,7382536500.0,715000.0,8755000000.0,-0.05,-0.0388,-0.4065
DIG,2020-07-29,15:07:02,HOSE,STOCK,12.35,13.2,11.5,12.2,12.3,11.7,12.3,12.08,9.479,9.557,9.091,9.557,9.386,1409900.0,17026875500.0,15000000.0,196500000000.0,-0.05,-0.0388,-0.4049
DIG,2020-07-28,15:07:03,HOSE,STOCK,12.3,13.15,11.45,12.3,12.6,12.0,12.35,12.276,9.557,9.791,9.324,9.596,9.538,1497590.0,18384199000.0,200000.0,2588000000.0,0.05,0.0389,0.4065
DIG,2020-07-27,15:07:01,HOSE,STOCK,12.3,13.15,11.45,11.8,12.3,11.45,12.3,11.72,9.168,9.557,8.897,9.557,9.107,4211890.0,49383800000.0,0.0,0.0,0.0,0.0,0.0
DIG,2020-07-24,15:07:02,HOSE,STOCK,12.85,13.7,12.0,12.7,12.75,12.0,12.3,12.35,9.868,9.907,9.324,9.557,9.596,1752990.0,21649845000.0,141500.0,1924400000.0,-0.55,-0.4273,-4.2802
DIG,2020-07-23,15:07:01,HOSE,STOCK,12.75,13.6,11.9,12.75,12.9,12.6,12.85,12.69,9.907,10.023,9.791,9.985,9.86,870080.0,11044363500.0,670000.0,8992000000.0,0.1,0.0777,0.7843
DIG,2020-07-22,15:07:02,HOSE,STOCK,12.95,13.85,12.05,12.95,13.05,12.65,12.75,12.92,10.062,10.14,9.829,9.907,10.039,703280.0,9083763500.0,21000.0,273000000.0,-0.2,-0.1554,-1.5444
DIG,2020-07-21,15:07:02,HOSE,STOCK,12.95,13.85,12.05,13.05,13.15,12.9,12.95,12.97,10.14,10.218,10.023,10.062,10.078,1101940.0,14287524500.0,0.0,0.0,0.0,0.0,0.0
DIG,2020-07-20,15:07:02,HOSE,STOCK,13.5,14.4,12.6,13.6,13.6,12.95,12.95,13.31,10.567,10.567,10.062,10.062,10.342,1066200.0,14194184000.0,940000.0,13129450000.0,-0.55,-0.4273,-4.0741
DIG,2020-07-17,15:07:02,HOSE,STOCK,13.5,14.4,12.6,13.6,13.8,13.4,13.5,13.56,10.567,10.723,10.412,10.49,10.536,1010710.0,13702355500.0,0.0,0.0,0.0,0.0,0.0
DIG,2020-07-16,15:07:03,HOSE,STOCK,13.7,14.65,12.75,13.7,13.7,13.4,13.5,13.58,10.645,10.645,10.412,10.49,10.552,1148560.0,15595866500.0,0.0,0.0,-0.2,-0.1554,-1.4599
DIG,2020-07-15,15:07:02,HOSE,STOCK,13.65,14.6,12.7,13.8,13.95,13.7,13.7,13.75,10.723,10.839,10.645,10.645,10.684,1022160.0,14052837500.0,470000.0,6580000000.0,0.05,0.0389,0.3663
DIG,2020-07-14,15:07:02,HOSE,STOCK,13.65,14.6,12.7,13.5,13.8,13.45,13.65,13.649,10.49,10.723,10.45,10.606,10.605,814620.0,11119084000.0,0.0,0.0,0.0,0.0,0.0
DIG,2020-07-13,15:07:02,HOSE,STOCK,13.35,14.25,12.45,13.35,13.95,13.3,13.65,13.62,10.373,10.839,10.334,10.606,10.583,2668160.0,36343027000.0,350000.0,4502500000.0,0.3,0.2331,2.2472
DIG,2020-07-10,15:07:02,HOSE,STOCK,13.5,14.4,12.6,13.35,13.55,13.2,13.35,13.36,10.373,10.528,10.256,10.373,10.381,866960.0,11586815500.0,487000.0,6355350000.0,-0.15,-0.1166,-1.1111
DIG,2020-07-09,15:07:02,HOSE,STOCK,12.95,13.85,12.05,12.95,13.7,12.95,13.5,13.45,10.062,10.645,10.062,10.49,10.45,4201640.0,56519448500.0,0.0,0.0,0.55,0.4274,4.2471
DIG,2020-07-08,15:07:02,HOSE,STOCK,12.7,13.55,11.85,12.6,12.95,12.5,12.95,12.79,9.791,10.062,9.713,10.062,9.938,1307570.0,16720747500.0,0.0,0.0,0.25,0.1942,1.9685
DIG,2020-07-07,15:07:02,HOSE,STOCK,12.95,13.85,12.05,13.0,13.0,12.7,12.7,12.82,10.101,10.101,9.868,9.868,9.962,751350.0,9631238000.0,487000.0,6331000000.0,-0.25,-0.1943,-1.9305
DIG,2020-07-06,15:07:03,HOSE,STOCK,12.95,13.85,12.05,12.95,13.05,12.65,12.95,12.79,10.062,10.14,9.829,10.062,9.938,734240.0,9391888500.0,0.0,0.0,0.0,0.0,0.0
DIG,2020-07-03,15:07:02,HOSE,STOCK,12.25,13.1,11.4,12.25,13.0,12.2,12.95,12.59,9.518,10.101,9.479,10.062,9.783,1446490.0,18213405500.0,222060.0,2778250000.0,0.7,0.5439,5.7143
DIG,2020-07-02,15:07:02,HOSE,STOCK,12.3,13.15,11.45,12.3,12.45,12.1,12.25,12.35,9.557,9.673,9.402,9.518,9.596,680740.0,8409015500.0,0.0,0.0,-0.05,-0.0388,-0.4065
DIG,2020-07-01,15:07:02,HOSE,STOCK,12.25,13.1,11.4,12.0,12.35,12.0,12.3,12.24,9.324,9.596,9.324,9.557,9.51,707110.0,8658504500.0,0.0,0.0,0.05,0.0388,0.4082
DIG,2020-06-30,15:06:02,HOSE,STOCK,12.15,13.0,11.3,12.15,12.3,11.9,12.25,12.15,9.441,9.557,9.246,9.518,9.441,1882420.0,22869075500.0,0.0,0.0,0.1,0.0777,0.823
DIG,2020-06-29,15:06:02,HOSE,STOCK,12.15,13.0,11.3,12.15,12.15,11.45,12.15,11.81,9.441,9.441,8.897,9.441,9.176,1944850.0,22974168500.0,222060.0,2784500000.0,0.0,0.0,0.0
DIG,2020-06-26,15:06:02,HOSE,STOCK,12.4,13.25,11.55,12.25,12.75,12.15,12.15,12.46,9.518,9.907,9.441,9.441,9.681,682720.0,8506350500.0,0.0,0.0,-0.25,-0.1943,-2.0161
DIG,2020-06-25,15:06:02,HOSE,STOCK,12.35,13.2,11.5,12.1,12.4,12.0,12.4,12.2,9.402,9.635,9.324,9.635,9.479,630320.0,7689528500.0,1900000.0,22800000000.0,0.05,0.0389,0.4049
DIG,2020-06-24,15:06:02,HOSE,STOCK,12.45,13.3,11.6,12.45,12.5,12.15,12.35,12.34,9.673,9.713,9.441,9.596,9.588,989120.0,12202262000.0,0.0,0.0,-0.1,-0.0777,-0.8032
DIG,2020-06-23,15:06:02,HOSE,STOCK,12.35,13.2,11.5,12.15,12.55,12.15,12.45,12.34,9.441,9.751,9.441,9.673,9.588,1228080.0,15153692500.0,9800000.0,121030000000.0,0.1,0.0777,0.8097
DIG,2020-06-22,15:06:02,HOSE,STOCK,12.3,13.15,11.45,12.4,12.4,12.1,12.35,12.23,9.635,9.635,9.402,9.596,9.503,718120.0,8785641500.0,0.0,0.0,0.05,0.0389,0.4065
DIG,2020-06-19,15:06:02,HOSE,STOCK,12.0,12.8,11.2,11.95,12.35,11.95,12.3,12.2,9.285,9.596,9.285,9.557,9.479,1217400.0,14857139000.0,0.0,0.0,0.3,0.2331,2.5
DIG,2020-06-18,15:06:02,HOSE,STOCK,12.0,12.8,11.2,11.85,12.0,11.75,12.0,11.89,9.208,9.324,9.13,9.324,9.238,807310.0,9596273500.0,0.0,0.0,0.0,0.0,0.0
DIG,2020-06-17,15:06:02,HOSE,STOCK,12.15,13.0,11.3,12.15,12.4,11.95,12.0,12.15,9.441,9.635,9.285,9.324,9.441,797480.0,9690516500.0,0.0,0.0,-0.15,-0.1166,-1.2346
DIG,2020-06-16,15:06:02,HOSE,STOCK,12.05,12.85,11.25,12.1,12.25,11.9,12.15,12.1,9.402,9.518,9.246,9.441,9.402,834780.0,10097723000.0,0.0,0.0,0.1,0.0777,0.8299
DIG,2020-06-15,15:06:02,HOSE,STOCK,12.3,13.15,11.45,12.25,12.3,11.5,12.05,11.91,9.518,9.557,8.936,9.363,9.254,1784580.0,21247818500.0,0.0,0.0,-0.25,-0.1943,-2.0325
DIG,2020-06-12,15:06:02,HOSE,STOCK,12.4,13.25,11.55,11.8,12.3,11.8,12.3,12.03,9.168,9.557,9.168,9.557,9.347,1769700.0,21296243500.0,0.0,0.0,-0.1,-0.0777,-0.8065
DIG,2020-06-11,15:06:02,HOSE,STOCK,13.25,14.15,12.35,13.25,13.6,12.35,12.4,13.04,10.296,10.567,9.596,9.635,10.132,2818360.0,36760986500.0,0.0,0.0,-0.85,-0.6605,-6.4151
DIG,2020-06-10,15:06:02,HOSE,STOCK,12.75,13.6,11.9,12.7,13.4,12.55,13.25,13.07,9.868,10.412,9.751,10.296,10.156,1984620.0,25938718500.0,0.0,0.0,0.5,0.3885,3.9216
DIG,2020-06-09,15:06:03,HOSE,STOCK,12.85,13.7,12.0,12.9,13.05,12.7,12.75,12.86,10.023,10.14,9.868,9.907,9.992,1451000.0,18658248500.0,0.0,0.0,-0.1,-0.0777,-0.7782
DIG,2020-06-08,15:06:03,HOSE,STOCK,12.7,13.55,11.85,12.7,13.0,12.6,12.85,12.8,9.868,10.101,9.791,9.985,9.945,1976560.0,25302886500.0,0.0,0.0,0.15,0.1166,1.1811
DIG,2020-06-05,15:06:03,HOSE,STOCK,12.7,13.55,11.85,12.75,12.75,12.5,12.7,12.63,9.907,9.907,9.713,9.868,9.814,891190.0,11259737000.0,8700000.0,110650000000.0,0.0,0.0,0.0
DIG,2020-06-04,15:06:04,HOSE,STOCK,12.6,13.45,11.75,12.85,12.85,12.55,12.7,12.74,9.985,9.985,9.751,9.868,9.899,1056460.0,13459999000.0,0.0,0.0,0.1,0.0777,0.7937
DIG,2020-06-03,15:06:02,HOSE,STOCK,12.4,13.25,11.55,12.4,12.75,12.4,12.6,12.55,9.635,9.907,9.635,9.791,9.751,892370.0,11198220000.0,0.0,0.0,0.2,0.1554,1.6129
DIG,2020-06-02,15:06:03,HOSE,STOCK,12.2,13.05,11.35,12.3,12.85,12.3,12.4,12.59,9.557,9.985,9.557,9.635,9.783,3323690.0,41831318500.0,200000.0,2420000000.0,0.2,0.1554,1.6393
DIG,2020-06-01,15:06:04,HOSE,STOCK,12.1,12.9,11.3,12.1,12.4,12.05,12.2,12.24,9.402,9.635,9.363,9.479,9.51,569410.0,6967608000.0,0.0,0.0,0.1,0.0777,0.8264
DIG,2020-05-29,15:05:02,HOSE,STOCK,12.1,12.9,11.3,12.1,12.15,11.9,12.1,12.02,9.402,9.441,9.246,9.402,9.339,605980.0,7283321500.0,0.0,0.0,0.0,0.0,0.0
DIG,2020-05-28,15:05:03,HOSE,STOCK,12.0,12.8,11.2,12.0,12.1,11.8,12.1,11.93,9.324,9.402,9.168,9.402,9.27,1242790.0,14823743000.0,0.0,0.0,0.1,0.0777,0.8333
DIG,2020-05-27,15:05:03,HOSE,STOCK,12.25,13.1,11.4,12.3,12.35,12.0,12.0,12.18,9.557,9.596,9.324,9.324,9.464,1059910.0,12907527500.0,0.0,0.0,-0.25,-0.1943,-2.0408
DIG,2020-05-26,15:05:03,HOSE,STOCK,12.1,12.9,11.3,12.25,12.35,12.1,12.25,12.22,9.518,9.596,9.402,9.518,9.495,1006110.0,12292064000.0,0.0,0.0,0.15,0.1165,1.2397
DIG,2020-05-25,15:05:03,HOSE,STOCK,12.2,13.05,11.35,12.1,12.4,11.9,12.1,12.17,9.402,9.635,9.246,9.402,9.456,1204050.0,14650484500.0,118313.0,1360599500.0,-0.1,-0.0777,-0.8197
DIG,2020-05-22,15:05:02,HOSE,STOCK,12.2,13.05,11.35,12.1,12.3,12.0,12.2,12.15,9.402,9.557,9.324,9.479,9.441,734910.0,8927750000.0,0.0,0.0,0.0,0.0,0.0
DIG,2020-05-21,15:05:02,HOSE,STOCK,12.35,13.2,11.5,12.35,12.5,12.2,12.2,12.3,9.596,9.713,9.479,9.479,9.557,760480.0,9356328500.0,0.0,0.0,-0.15,-0.1165,-1.2146
DIG,2020-05-20,15:05:03,HOSE,STOCK,11.9,12.7,11.1,11.9,12.45,11.85,12.35,12.23,9.246,9.673,9.208,9.596,9.503,2556190.0,31251154000.0,553000.0,6589400000.0,0.45,0.3497,3.7815
DIG,2020-05-19,15:05:02,HOSE,STOCK,11.9,12.7,11.1,11.9,12.2,11.85,11.9,12.01,9.246,9.479,9.208,9.246,9.332,1219190.0,14644502500.0,16336720.0,207217344000.0,0.0,0.0,0.0
DIG,2020-05-18,15:05:02,HOSE,STOCK,11.95,12.75,11.15,11.95,11.95,11.75,11.9,11.87,9.285,9.285,9.13,9.246,9.223,903500.0,10722958000.0,0.0,0.0,-0.05,-0.0388,-0.4184
DIG,2020-05-15,15:05:02,HOSE,STOCK,11.95,12.75,11.15,11.9,12.0,11.6,11.95,11.8,9.246,9.324,9.014,9.285,9.168,1312550.0,15488359000.0,0.0,0.0,0.0,0.0,0.0
DIG,2020-05-14,15:05:02,HOSE,STOCK,12.0,12.8,11.2,11.9,12.15,11.85,11.95,12.01,9.246,9.441,9.208,9.285,9.332,972630.0,11685367000.0,0.0,0.0,-0.05,-0.0388,-0.4167
DIG,2020-05-13,15:05:02,HOSE,STOCK,12.2,13.05,11.35,12.1,12.25,11.85,12.0,12.11,9.402,9.518,9.208,9.324,9.409,1141710.0,13822563500.0,370000.0,4440000000.0,-0.2,-0.1554,-1.6393
DIG,2020-05-12,15:05:02,HOSE,STOCK,11.9,12.7,11.1,11.9,12.35,11.7,12.2,12.13,9.246,9.596,9.091,9.479,9.425,945260.0,11468086500.0,270000.0,3240000000.0,0.3,0.2331,2.521
DIG,2020-05-11,15:05:02,HOSE,STOCK,11.6,12.4,10.8,11.65,11.9,11.35,11.9,11.62,9.052,9.246,8.819,9.246,9.029,1675860.0,19477165500.0,750000.0,8625000000.0,0.3,0.2331,2.5862
DIG,2020-05-08,15:05:01,HOSE,STOCK,11.4,12.15,10.65,11.4,11.8,11.4,11.6,11.66,8.858,9.168,8.858,9.014,9.06,2580160.0,30072161000.0,200000.0,2270000000.0,0.2,0.1554,1.7544
DIG,2020-05-07,15:05:02,HOSE,STOCK,11.35,12.1,10.6,11.35,11.4,11.2,11.4,11.32,8.819,8.858,8.703,8.858,8.796,754260.0,8536711000.0,0.0,0.0,0.05,0.0389,0.4405
DIG,2020-05-06,15:05:02,HOSE,STOCK,11.3,12.05,10.55,11.3,11.4,11.2,11.35,11.32,8.78,8.858,8.703,8.819,8.796,667010.0,7547566500.0,750000.0,8625000000.0,0.05,0.0389,0.4425
DIG,2020-05-05,15:05:02,HOSE,STOCK,11.15,11.9,10.4,11.0,11.3,11.0,11.3,11.14,8.547,8.78,8.547,8.78,8.656,339970.0,3787389000.0,427000.0,4961300000.0,0.15,0.1165,1.3453
DIG,2020-05-04,15:05:02,HOSE,STOCK,11.3,12.05,10.55,11.2,11.2,10.9,11.15,11.08,8.703,8.703,8.469,8.663,8.609,965810.0,10702206500.0,0.0,0.0,-0.15,-0.1165,-1.3274
DIG,2020-04-29,15:04:03,HOSE,STOCK,11.4,12.15,10.65,11.35,11.4,11.2,11.3,11.29,8.819,8.858,8.703,8.78,8.773,960250.0,10838887500.0,0.0,0.0,-0.1,-0.0777,-0.8772
DIG,2020-04-28,15:04:02,HOSE,STOCK,11.4,12.15,10.65,11.4,11.45,11.25,11.4,11.34,8.858,8.897,8.741,8.858,8.811,497130.0,5635762500.0,500000.0,5500000000.0,0.0,0.0,0.0
DIG,2020-04-27,15:04:03,HOSE,STOCK,11.5,12.3,10.7,11.6,11.65,11.3,11.4,11.51,9.014,9.052,8.78,8.858,8.944,1095700.0,12609560500.0,0.0,0.0,-0.1,-0.0777,-0.8696
DIG,2020-04-24,15:04:02,HOSE,STOCK,11.2,11.95,10.45,11.2,11.7,11.0,11.5,11.47,8.703,9.091,8.547,8.936,8.912,3072790.0,35238458000.0,0.0,0.0,0.3,0.2331,2.6786
DIG,2020-04-23,15:04:02,HOSE,STOCK,11.4,12.15,10.65,11.5,11.5,11.2,11.2,11.28,8.936,8.936,8.703,8.703,8.765,552770.0,6236600000.0,0.0,0.0,-0.2,-0.1554,-1.7544
DIG,2020-04-22,15:04:02,HOSE,STOCK,11.4,12.15,10.65,11.0,11.4,10.9,11.4,11.25,8.547,8.858,8.469,8.858,8.741,1130910.0,12718925500.0,1460117.0,15550246050.0,0.0,0.0,0.0
DIG,2020-04-21,15:04:02,HOSE,STOCK,11.6,12.4,10.8,11.4,11.45,10.85,11.4,11.17,8.858,8.897,8.431,8.858,8.679,2704130.0,30216270500.0,100000.0,1140000000.0,-0.2,-0.1554,-1.7241
DIG,2020-04-20,15:04:03,HOSE,STOCK,11.55,12.35,10.75,11.7,11.7,11.4,11.6,11.56,9.091,9.091,8.858,9.014,8.982,1514450.0,17509257500.0,0.0,0.0,0.05,0.0389,0.4329
DIG,2020-04-17,15:04:01,HOSE,STOCK,11.55,12.35,10.75,11.7,11.75,11.5,11.55,11.6,9.091,9.13,8.936,8.974,9.014,1868890.0,21679721500.0,160000.0,1968000000.0,0.0,0.0,0.0
DIG,2020-04-16,15:04:02,HOSE,STOCK,11.35,12.1,10.6,11.15,11.7,11.15,11.55,11.49,8.663,9.091,8.663,8.974,8.928,1739850.0,19987730000.0,0.0,0.0,0.2,0.1554,1.7621
DIG,2020-04-15,15:04:02,HOSE,STOCK,11.3,12.05,10.55,11.3,11.45,11.15,11.35,11.27,8.78,8.897,8.663,8.819,8.757,1664740.0,18763846000.0,0.0,0.0,0.05,0.0389,0.4425
DIG,2020-04-14,15:04:02,HOSE,STOCK,10.95,11.7,10.2,10.85,11.4,10.8,11.3,11.03,8.431,8.858,8.391,8.78,8.57,2465220.0,27193616500.0,200000.0,2100000000.0,0.35,0.2719,3.1963
DIG,2020-04-13,15:04:03,HOSE,STOCK,11.2,11.95,10.45,11.05,11.2,10.9,10.95,11.06,8.586,8.703,8.469,8.509,8.594,1323760.0,14636620000.0,118313.0,1242286500.0,-0.25,-0.1943,-2.2321
DIG,2020-04-10,15:04:01,HOSE,STOCK,11.2,11.95,10.45,11.1,11.35,10.8,11.2,11.17,8.625,8.819,8.391,8.703,8.679,1529370.0,17089507500.0,0.0,0.0,0.0,0.0,0.0
DIG,2020-04-09,15:04:02,HOSE,STOCK,10.5,11.2,9.77,10.7,11.2,10.65,11.2,10.95,8.314,8.703,8.275,8.703,8.509,2464860.0,26988603500.0,250000.0,2662500000.0,0.7,0.5439,6.6667
DIG,2020-04-08,15:04:02,HOSE,STOCK,10.9,11.65,10.15,10.85,10.85,10.5,10.5,10.6,8.431,8.431,8.159,8.159,8.236,1870160.0,19826388500.0,300000.0,3202000000.0,-0.4,-0.3108,-3.6697
DIG,2020-04-07,15:04:02,HOSE,STOCK,11.05,11.8,10.3,11.05,11.05,10.7,10.9,10.91,8.586,8.586,8.314,8.469,8.477,1466540.0,16002571000.0,100000.0,1035000000.0,-0.15,-0.1165,-1.3575
DIG,2020-04-06,15:04:02,HOSE,STOCK,10.8,11.55,10.05,10.85,11.15,10.8,11.05,10.99,8.431,8.663,8.391,8.586,8.539,2045960.0,22488287000.0,350000.0,3599500000.0,0.25,0.1943,2.3148
DIG,2020-04-03,15:04:02,HOSE,STOCK,10.7,11.4,9.96,10.5,10.95,10.4,10.8,10.75,8.159,8.509,8.081,8.391,8.353,1998980.0,21491734500.0,500000.0,5220000000.0,0.1,0.0777,0.9346
DIG,2020-04-01,15:04:02,HOSE,STOCK,10.35,11.05,9.63,10.35,10.7,9.96,10.7,10.52,8.042,8.314,7.739,8.314,8.174,2103820.0,22135963500.0,0.0,0.0,0.35,0.272,3.3816
DIG,2020-03-31,15:03:03,HOSE,STOCK,10.55,11.25,9.82,10.35,10.8,9.82,10.35,10.36,8.042,8.391,7.63,8.042,8.05,2440790.0,25287440600.0,0.0,0.0,-0.2,-0.1554,-1.8957
DIG,2020-03-30,15:03:02,HOSE,STOCK,11.0,11.75,10.25,10.8,10.8,10.25,10.55,10.37,8.391,8.391,7.964,8.197,8.057,2410670.0,24996969000.0,153700.0,1705325000.0,-0.45,-0.3496,-4.0909
DIG,2020-03-27,15:03:02,HOSE,STOCK,11.0,11.75,10.25,11.0,11.05,10.75,11.0,10.98,8.547,8.586,8.353,8.547,8.532,1606100.0,17636685000.0,11003500.0,121038500000.0,0.0,0.0,0.0
DIG,2020-03-26,15:03:02,HOSE,STOCK,11.0,11.75,10.25,11.2,11.2,10.7,11.0,10.9,8.703,8.703,8.314,8.547,8.469,1294140.0,14106196000.0,112850.0,1279562500.0,0.0,0.0,0.0
DIG,2020-03-25,15:03:02,HOSE,STOCK,10.75,11.5,10.0,11.2,11.25,10.8,11.0,11.01,8.703,8.741,8.391,8.547,8.555,906180.0,9977316000.0,392000.0,4270000000.0,0.25,0.1943,2.3256
DIG,2020-03-24,15:03:02,HOSE,STOCK,10.7,11.4,9.96,10.6,10.75,10.05,10.75,10.47,8.236,8.353,7.809,8.353,8.135,1548700.0,16216908000.0,20000.0,200000000.0,0.05,0.0389,0.4673
DIG,2020-03-23,15:03:02,HOSE,STOCK,11.5,12.3,10.7,11.1,11.45,10.7,10.7,10.87,8.625,8.897,8.314,8.314,8.446,2354750.0,25602306000.0,46000.0,529000000.0,-0.8,-0.6216,-6.9565
DIG,2020-03-20,15:03:02,HOSE,STOCK,11.6,12.4,10.8,11.45,11.55,11.2,11.5,11.36,8.897,8.974,8.703,8.936,8.826,1511820.0,17168671500.0,0.0,0.0,-0.1,-0.0777,-0.8621
DIG,2020-03-19,15:03:02,HOSE,STOCK,11.7,12.5,10.9,11.35,11.7,11.2,11.6,11.39,8.819,9.091,8.703,9.014,8.85,1123970.0,12796407000.0,140000.0,1750000000.0,-0.1,-0.0777,-0.8547
DIG,2020-03-18,15:03:02,HOSE,STOCK,11.5,12.3,10.7,11.7,11.95,11.55,11.7,11.73,9.091,9.285,8.974,9.091,9.114,1203540.0,14121599500.0,210000.0,2415000000.0,0.2,0.1554,1.7391
DIG,2020-03-17,15:03:02,HOSE,STOCK,11.5,12.3,10.7,11.0,11.5,10.85,11.5,11.14,8.547,8.936,8.431,8.936,8.656,2376460.0,26467050500.0,0.0,0.0,0.0,0.0,0.0
DIG,2020-03-16,15:03:03,HOSE,STOCK,11.65,12.45,10.85,11.5,11.7,11.15,11.5,11.37,8.936,9.091,8.663,8.936,8.834,971660.0,11050108000.0,40000.0,498000000.0,-0.15,-0.1166,-1.2876
DIG,2020-03-13,15:03:03,HOSE,STOCK,11.75,12.55,10.95,10.95,11.75,10.95,11.65,11.24,8.509,9.13,8.509,9.052,8.733,2049070.0,23032738000.0,0.0,0.0,-0.1,-0.0777,-0.8511
DIG,2020-03-12,15:03:07,HOSE,STOCK,12.6,13.45,11.75,11.85,12.55,11.75,11.75,11.96,9.208,9.751,9.13,9.13,9.293,2626960.0,31409378500.0,0.0,0.0,-0.85,-0.6605,-6.746
DIG,2020-03-11,15:03:03,HOSE,STOCK,12.6,13.45,11.75,12.6,12.8,11.75,12.6,12.26,9.791,9.945,9.13,9.791,9.526,1361650.0,16692416500.0,40000.0,530000000.0,0.0,0.0,0.0
DIG,2020-03-10,15:03:03,HOSE,STOCK,12.6,13.45,11.75,12.5,12.8,12.15,12.6,12.59,9.713,9.945,9.441,9.791,9.783,1396790.0,17579122500.0,258262.0,3367701200.0,0.0,0.0,0.0
DIG,2020-03-09,15:03:02,HOSE,STOCK,13.5,14.4,12.6,12.75,12.9,12.6,12.6,12.65,9.907,10.023,9.791,9.791,9.829,2153190.0,27240821000.0,182510.0,2594893000.0,-0.9,-0.6994,-6.6667
DIG,2020-03-06,15:03:04,HOSE,STOCK,13.25,14.15,12.35,13.15,13.5,12.9,13.5,13.32,10.218,10.49,10.023,10.49,10.35,919740.0,12251331500.0,0.0,0.0,0.25,0.1943,1.8868
DIG,2020-03-05,15:03:04,HOSE,STOCK,13.6,14.55,12.65,13.6,13.8,13.1,13.25,13.55,10.567,10.723,10.179,10.296,10.528,1144260.0,15508944500.0,40000.0,580000000.0,-0.35,-0.272,-2.5735
DIG,2020-03-04,15:03:02,HOSE,STOCK,13.0,13.9,12.1,13.1,13.6,13.05,13.6,13.45,10.179,10.567,10.14,10.567,10.45,2211650.0,29740701500.0,50000.0,655000000.0,0.6,0.4662,4.6154
DIG,2020-03-03,15:03:03,HOSE,STOCK,12.4,13.25,11.55,12.6,13.0,12.55,13.0,12.73,9.791,10.101,9.751,10.101,9.891,806940.0,10268705500.0,0.0,0.0,0.6,0.4662,4.8387
DIG,2020-03-02,15:03:04,HOSE,STOCK,12.55,13.4,11.7,12.55,12.75,12.4,12.4,12.54,9.751,9.907,9.635,9.635,9.744,490500.0,6152088500.0,0.0,0.0,-0.15,-0.1166,-1.1952
DIG,2020-02-28,15:02:02,HOSE,STOCK,12.7,13.55,11.85,12.6,12.7,12.35,12.55,12.54,9.791,9.868,9.596,9.751,9.744,1095910.0,13742028000.0,0.0,0.0,-0.15,-0.1165,-1.1811
DIG,2020-02-27,15:02:02,HOSE,STOCK,12.65,13.5,11.8,12.8,12.8,12.65,12.7,12.69,9.945,9.945,9.829,9.868,9.86,665060.0,8441584500.0,0.0,0.0,0.05,0.0389,0.3953
DIG,2020-02-26,15:02:03,HOSE,STOCK,12.8,13.65,11.95,12.75,12.9,12.55,12.65,12.73,9.907,10.023,9.751,9.829,9.891,557830.0,7101683500.0,125000.0,1690000000.0,-0.15,-0.1165,-1.1719
DIG,2020-02-25,15:02:02,HOSE,STOCK,12.6,13.45,11.75,12.6,12.85,12.35,12.8,12.67,9.791,9.985,9.596,9.945,9.844,943960.0,11957335000.0,280000.0,3715000000.0,0.2,0.1554,1.5873
DIG,2020-02-24,15:02:03,HOSE,STOCK,13.2,14.1,12.3,12.55,12.8,12.35,12.6,12.55,9.751,9.945,9.596,9.791,9.751,1755640.0,22041494500.0,50000.0,640000000.0,-0.6,-0.4662,-4.5455
DIG,2020-02-21,15:02:02,HOSE,STOCK,13.5,14.4,12.6,13.2,13.5,13.15,13.2,13.31,10.256,10.49,10.218,10.256,10.342,908390.0,12091235000.0,0.0,0.0,-0.3,-0.2331,-2.2222
DIG,2020-02-20,15:02:03,HOSE,STOCK,13.55,14.45,12.65,13.75,13.8,13.5,13.5,13.56,10.684,10.723,10.49,10.49,10.536,925570.0,12547508500.0,0.0,0.0,-0.05,-0.0389,-0.369
DIG,2020-02-19,15:02:02,HOSE,STOCK,13.3,14.2,12.4,13.5,13.9,13.5,13.55,13.69,10.49,10.8,10.49,10.528,10.638,1452330.0,19876909500.0,168620.0,2394404000.0,0.25,0.1942,1.8797
DIG,2020-02-18,15:02:04,HOSE,STOCK,13.1,14.0,12.2,13.15,13.3,13.05,13.3,13.13,10.218,10.334,10.14,10.334,10.202,1300470.0,17073942000.0,300000.0,3772000000.0,0.2,0.1554,1.5267
DIG,2020-02-17,15:02:03,HOSE,STOCK,13.0,13.9,12.1,12.9,13.4,12.9,13.1,13.2,10.023,10.412,10.023,10.179,10.256,1394660.0,18407822500.0,1300000.0,17680000000.0,0.1,0.0777,0.7692
DIG,2020-02-14,15:02:03,HOSE,STOCK,12.95,13.85,12.05,12.95,13.1,12.8,13.0,12.95,10.062,10.179,9.945,10.101,10.062,983250.0,12732096500.0,0.0,0.0,0.05,0.0389,0.3861
DIG,2020-02-13,15:02:03,HOSE,STOCK,12.65,13.5,11.8,12.65,12.95,12.65,12.95,12.82,9.829,10.062,9.829,10.062,9.962,1908600.0,24458736000.0,300000.0,3750000000.0,0.3,0.2331,2.3715
DIG,2020-02-12,15:02:02,HOSE,STOCK,11.85,12.65,11.05,11.9,12.65,11.9,12.65,12.43,9.246,9.829,9.246,9.829,9.658,2679770.0,33302065500.0,400000.0,4588500000.0,0.8,0.6216,6.7511
